username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-30 18:13;0;0;"Simulasi terjadi gempa bumi (code green) ngakak njirrr [vid] — https://path.com/p/2cKitc";;;;"814791406317207552";https://twitter.com/julianwar_/status/814791406317207552
;2016-12-30 18:00;0;0;"Gempa Bumi Kembali Terjadi Pagi Tadi http://bit.ly/2ioPKCM";;;;"814788308970639360";https://twitter.com/Mahasiswa_Onlen/status/814788308970639360
;2016-12-30 17:47;0;0;"@ Teens_Fannie kamu itu kayak lempengan bumi ya, geser dikit aja bisa gempa.in hati aku.";;@;;"814784930177654784";https://twitter.com/IamStefantje/status/814784930177654784
;2016-12-30 17:44;0;0;"Gempa bumi adalah getaran yang dirasakan oleh manusia/alat pada permukaan bumi yang disebabkan oleh tenaga endogen # IPS";;;#;"814784196828798976";https://twitter.com/_AnakIPS/status/814784196828798976
;2016-12-30 17:01;1;3;"dan tiba-tiba Bumi bergetar tiada benti Kutanya ibuku oh ini apa yang terjadi Ibuku menjawab ini gempa bumi";;;;"814773452032745472";https://twitter.com/kadowaki/status/814773452032745472
;2016-12-30 16:50;0;0;"@ mi_ChristyChiBi kamu itu kayak lempengan bumi ya, geser dikit aja bisa gempa.in hati aku.";;@;;"814770607229267968";https://twitter.com/Dinakici/status/814770607229267968
;2016-12-30 16:34;1;5;"Gempa bumi berlaku di 7E kompleks berskala ritcher 9.0 magnitude berpunca daripada masalah jadual yg bodoh bodoh je";;;;"814766699593375744";https://twitter.com/aizathamid_/status/814766699593375744
;2016-12-30 16:01;0;0;"Gempa 6,6 SR Sumbawa NTT Tidak Berpotensi Tsunami: KoranKu – NTT, Indonesia – Kepala Pusat Gempa Bumi dan Tsunami Badan Meteorologi,… pic.twitter.com/YZWriWJfPw";;;;"814758326860775424";https://twitter.com/Ivnu_Hibatullah/status/814758326860775424
;2016-12-30 16:00;0;0;"Mari terus bantu saudara-saudara kita yang terdampak gempa bumi Aceh melalui rekening BSM 700-1329-655 an. Lazis @ muhammadiyah. # AcehBerdukapic.twitter.com/o5W2JxbAoj";;@;#;"814758011306708992";https://twitter.com/LAZISMU/status/814758011306708992
;2016-12-30 15:36;0;0;"New post: Gempa Bumi 6,6 SR Guncang Sumbawa Terasa Hingga Bali https://majalahayah.com/gempa-bumi-66-sr-guncang-sumbawa-terasa-hingga-bali/ …";;;;"814752067482832896";https://twitter.com/majalahayah/status/814752067482832896
;2016-12-30 15:15;0;0;"Gempa bumi dan update status adalah hal yg tidak bs dipisahkan # AnuNgawur";;;#;"814746836422402049";https://twitter.com/Nganuuuu/status/814746836422402049
;2016-12-30 14:50;0;1;"Misi Belia Prihatin Gempa Bumi Aceh MBM - KNPI Versi Penuh: http://youtu.be/PDC4lsnOekc?a via @ YouTube";;@;;"814740383381028864";https://twitter.com/BeliaMBM/status/814740383381028864
;2016-12-30 14:42;0;0;"gempa bumi bg";;;;"814738480718704640";https://twitter.com/OO7CLSD/status/814738480718704640
;2016-12-30 14:42;0;0;"Semut bisa merasakan gempa sehari sblm gempa baik dgn mngambil emisi gas mengubah atau mencatat perubahan kecil pd medan magnet bumi.";;;;"814738298086244352";https://twitter.com/Rahmah_Fadhilla/status/814738298086244352
;2016-12-30 14:33;0;0;"kamu itu kayak lempengan bumi ya, bergeser dikit aja bisa gempa hati aku";;;;"814736269062316033";https://twitter.com/Al_Kohlerz/status/814736269062316033
;2016-12-30 14:16;0;0;"Gempa bumi 6.2 pada skala Richter gegarkan Rantau Sumbawa, Indonesia pagi tadi, namun tiada ancaman tsunami... http://fb.me/6w2qrLtFy";;;;"814731820377980928";https://twitter.com/AstroRadioNews/status/814731820377980928
;2016-12-30 14:10;0;0;"Gempa memang bisa menggoyahkan bumi. Tapi, gempa gak akan bisa menggoyahkan cintaku ke kamu";;;;"814730297271062528";https://twitter.com/tia_fitriaa/status/814730297271062528
;2016-12-30 13:57;0;0;"Ternyata Gempa Bumi Guncang, Bali, NTB dan NTT - Kabar Harian Bima http://ift.tt/2iLCFUw";;;;"814727051341135872";https://twitter.com/cochesvoladores/status/814727051341135872
;2016-12-30 13:54;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvyS • Tribun Pekanbaru";;;;"814726275667345409";https://twitter.com/info_Bengkalis/status/814726275667345409
;2016-12-30 13:54;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvtB # TribunNews";;;#;"814726265689096193";https://twitter.com/RiuhRiau/status/814726265689096193
;2016-12-30 13:53;0;0;"# kabarPKC | Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvbB pic.twitter.com/xUBs3pU0db";;;#;"814726053604114433";https://twitter.com/infoPKC/status/814726053604114433
;2016-12-30 13:53;0;0;"Gempa Bumi Sumba Tidak Mempengaruhi Kunjungan Wisatawan Ke Komodo http://fb.me/QBMXXyae";;;;"814726041222586368";https://twitter.com/indokininews/status/814726041222586368
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://pekanbaru.tribunnews.com/2016/12/30/gempa-bumi-66-sr-guncang-sumba-barat-daya?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/u0iKCGi1a5";;;;"814726037460221952";https://twitter.com/BerbagaiInfo/status/814726037460221952
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvXv";;;;"814726035904135168";https://twitter.com/PortalPekanbaru/status/814726035904135168
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvXj # RIAU";;;#;"814726034943676416";https://twitter.com/riaulinks/status/814726034943676416
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvXf";;;;"814726034738192384";https://twitter.com/PiiBTS/status/814726034738192384
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvWf";;;;"814726032691326976";https://twitter.com/rantingmedia/status/814726032691326976
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvWv";;;;"814726032687124480";https://twitter.com/PekanbaruBerita/status/814726032687124480
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvWD (TribunPekanbaru)";;;;"814726030271258625";https://twitter.com/RiauOnNews/status/814726030271258625
;2016-12-30 13:53;0;0;"# TuitPekanbaru Gempa Bumi 6,6 SR Guncang Sumba Barat Daya # Pekanbaru # Tuit";;;# # #;"814726024894107648";https://twitter.com/TuitPekanbaru/status/814726024894107648
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvQ0";;;;"814726021429661696";https://twitter.com/kumpulanPKU/status/814726021429661696
;2016-12-30 13:53;0;0;"Gempa Bumi 6,6 SR Guncang Sumba Barat Daya http://dlvr.it/N0GvPV";;;;"814726018757865472";https://twitter.com/kicauanpku/status/814726018757865472
;2016-12-30 13:53;0;0;"Gempa Bumi Sumba Tidak Mempengaruhi Kunjungan Wisatawan Ke Komodo http://fb.me/11STg5wZb";;;;"814725995378798592";https://twitter.com/indokininews/status/814725995378798592
;2016-12-30 13:53;0;0;"Gempa Bumi Sumba Tidak Mempengaruhi Kunjungan Wisatawan Ke Komodo http://dlvr.it/N0Gv60 pic.twitter.com/6kdRCOaXzN";;;;"814725971483860992";https://twitter.com/indokininews/status/814725971483860992
;2016-12-30 13:32;0;0;"kamu itu kayak lempengan bumi ya, bergeser dikit aja bisa gempa hati aku";;;;"814720716520103936";https://twitter.com/ur_babyy/status/814720716520103936
;2016-12-30 13:22;1;0;"Gempa Bumi 6,6 SR Guncang NTT dan NTB http://brt.st/5pKr";;;;"814718366489276417";https://twitter.com/SuaraPembaruan/status/814718366489276417
;2016-12-30 13:11;0;0;"Gempa bumi tadi pagi kota daeng!!!";;;;"814715559380127744";https://twitter.com/SyukurMmsJr/status/814715559380127744
;2016-12-30 12:36;0;0;"# BreakingNews # gempa # gempabumi # gempadisumba Getaran Gempa 6,6 SR Sumba Barat Terasa hingga Bali http://dlvr.it/N0Fzrm pic.twitter.com/b7WnHeei6d";;;# # # #;"814706671754674176";https://twitter.com/PiresStan/status/814706671754674176
;2016-12-30 12:33;0;0;"# BreakingNews # gempa # gempabumi # gempadisumba Getaran Gempa 6,6 SR Sumba Barat Terasa hingga Bali:… http://dlvr.it/N0FyRP pic.twitter.com/wiAoien2fq";;;# # # #;"814705982739648512";https://twitter.com/radarjawadotcom/status/814705982739648512
;2016-12-30 12:33;0;0;"# BreakingNews # gempa # gempabumi # gempadisumba Getaran Gempa 6,6 SR Sumba Barat Terasa hingga Bali http://dlvr.it/N0FyLj pic.twitter.com/lK99fQqGq3";;;# # # #;"814705979853926402";https://twitter.com/abisuryono/status/814705979853926402
;2016-12-30 12:21;0;0;"Binatang Ngengat tidak dapat terbang selama gempa bumi.";;;;"814702886399582208";https://twitter.com/FaktaLengkapID/status/814702886399582208
;2016-12-30 11:44;0;0;"# LintasINFO - Gempa bumi berkekuatan 6,6 SR terjadi di Sumba Barat Daya, NTT, pagi tadi (via Okezone) pic.twitter.com/LAPdaepYQE";;;#;"814693700554997762";https://twitter.com/mnctrijayafm/status/814693700554997762
;2016-12-30 11:44;0;0;"Gempa tidak hanya terjadi di bumi, di bulan pun mengalami adanya gempa.";;;;"814693551510528000";https://twitter.com/novianikk/status/814693551510528000
;2016-12-30 11:29;0;0;"info cuaca RT @ infoBMKG: Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami http://www.bmkg.go.id/info-aktual/?p=gempabumi-kuat-m6-2-guncang-ntb-dan-ntt-tidak-berpotensi-tsunami&tag=info-aktual&lang=ID …";;@;;"814689780059377664";https://twitter.com/RadioPuruhita/status/814689780059377664
;2016-12-30 11:10;0;0;"Gempa Bumi 6,6 SR Guncang Bali, NTT, dan NTB https://goo.gl/fb/Lg9Gb9";;;;"814685140119068672";https://twitter.com/harianjogja/status/814685140119068672
;2016-12-30 10:50;0;0;"Gempa bumi | S : MRCK Via : http://fb.com/groups/OFFICIAL.MLI … Follow : http://Instagram.com/mli.id | Fake MLI... http://fb.me/14ZkaZB31";;;;"814679924439064577";https://twitter.com/hugokharismap_/status/814679924439064577
;2016-12-30 10:49;0;0;"Gempa Bumi 6,6 SR Guncang Bali, NTT, dan NTB http://dlvr.it/N0Dp3b pic.twitter.com/ELbUaNtcS2";;;;"814679866528276480";https://twitter.com/triyantota/status/814679866528276480
;2016-12-30 10:13;0;0;"2016, Indonesia Alami 5.578 Kali Gempa Bumi http://sumutpos.co/2016/12/30/2016-indonesia-alami-5-578-kali-gempa-bumi/ …pic.twitter.com/x575MI8Mzd";;;;"814670644935819264";https://twitter.com/hariansumutpos/status/814670644935819264
;2016-12-30 10:07;0;0;"Gempa bumi kuat di Rantau Sumbawa, Indonesia http://www.kosmo.com.my/kosmo/content.asp?y=2016&dt=1230&pub=Kosmo&sec=Terkini&pg=bt_01.htm …";;;;"814669235045732353";https://twitter.com/pendangjr/status/814669235045732353
;2016-12-30 10:06;1;1;"Gempa Sumbawa Akibat Lempeng Hindia Australia dan Eurasia: Gempa bumi berkekuatan 6,6 skala richter guncang NTT, NTB, dan Bali";;;;"814668987535478785";https://twitter.com/RingkasBerita/status/814668987535478785
;2016-12-30 10:06;3;0;"GEMPABUMI KUAT M=6,2 GUNCANG NTB DAN NTT, TIDAK BERPOTENSI TSUNAMI Hari Jumat (30/12/2016), sebagian besar... http://fb.me/79ACDAPm3";;;;"814668835664105472";https://twitter.com/bencanaID/status/814668835664105472
;2016-12-30 10:02;0;0;"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.";;;;"814668027551621121";https://twitter.com/meteosphere/status/814668027551621121
;2016-12-30 10:02;0;0;"Gempa bumi kuat di Rantau Sumbawa, Indonesia http://merdeka-online.com/home/gempa-bumi-kuat-di-rantau-sumbawa-indonesia/ …";;;;"814667835301564416";https://twitter.com/budakmalays1a/status/814667835301564416
;2016-12-30 10:01;0;0;"Gempa bumi kuat di Rantau Sumbawa, Indonesia http://merdeka-online.com/home/gempa-bumi-kuat-di-rantau-sumbawa-indonesia/ …";;;;"814667809343107072";https://twitter.com/Lensakini/status/814667809343107072
;2016-12-30 10:01;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://www.bharian.com.my/node/228462 http://fb.me/1dJOxGizg";;;;"814667700995768320";https://twitter.com/buletinmalaysia/status/814667700995768320
;2016-12-30 09:56;0;0;"Gempa Bumi Kuat M=6,2 Guncang NTB & NTT, Tidak Berpotensi Tsunami - @ InfoHumasBMKG http://tl.gd/n_1spg142 pic.twitter.com/OzC3zFwr0n";;@;;"814666508567613441";https://twitter.com/starjogja/status/814666508567613441
;2016-12-30 09:47;1;0;"Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami - @ infoBMKG http://www.bmkg.go.id/info-aktual/?p=gempabumi-kuat-m6-2-guncang-ntb-dan-ntt-tidak-berpotensi-tsunami&tag=info-aktual&lang=ID …";;@;;"814664137305300993";https://twitter.com/starjogja/status/814664137305300993
;2016-12-30 09:46;0;0;"Pusat GEMPA BUMI NTT, Hari Ini Jum’at 30 Desember 2016: Berkekuatan 6,6 SR https://www.iwarta.id/pusat-gempa-bumi-ntt-hari-ini-jumat-30-desember-2016-berkekuatan-66-sr/11313/ …pic.twitter.com/ZtUPBsbAK0";;;;"814663936238817280";https://twitter.com/iwarta_id/status/814663936238817280
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D2Gn pic.twitter.com/U61Oa8A12I";;;;"814662615460769792";https://twitter.com/RakanTekun/status/814662615460769792
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D2DR pic.twitter.com/pOSa7eCxUY";;;;"814662604228464640";https://twitter.com/azamnnn/status/814662604228464640
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D2BC pic.twitter.com/3Zrn11367P";;;;"814662599665065985";https://twitter.com/gombakinfo/status/814662599665065985
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D297 pic.twitter.com/B67DXjpb3u";;;;"814662596619943936";https://twitter.com/myniaga/status/814662596619943936
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D284 pic.twitter.com/sGssGSfmcQ";;;;"814662596578054144";https://twitter.com/GerbangPost/status/814662596578054144
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D264 pic.twitter.com/wG5n4QOJIx";;;;"814662590601183233";https://twitter.com/poormalay/status/814662590601183233
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D1sw pic.twitter.com/VgeFEdliLV";;;;"814662567260000256";https://twitter.com/anakledang/status/814662567260000256
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D1r6 pic.twitter.com/CH2WkTV7Hs";;;;"814662562268651520";https://twitter.com/Dino_Gombak/status/814662562268651520
;2016-12-30 09:41;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D1pV pic.twitter.com/wDcRb3nVJ9";;;;"814662555838754816";https://twitter.com/nusantaradaily/status/814662555838754816
;2016-12-30 09:40;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D1lX pic.twitter.com/RLbHNozZKE";;;;"814662516114538498";https://twitter.com/parlimenbatu/status/814662516114538498
;2016-12-30 09:40;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://dlvr.it/N0D1lD pic.twitter.com/roS7WigjLg";;;;"814662510741594112";https://twitter.com/acongblackskull/status/814662510741594112
;2016-12-30 09:36;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia http://gerbangpost.com/blog/gempa-bumi-6-2-magnitud-gegar-timur-indonesia/ …";;;;"814661362680893441";https://twitter.com/GerbangPost/status/814661362680893441
;2016-12-30 09:31;1;3;"Gempa bumi kuat di Rantau Sumbawa, Indonesia http://www.bernama.com/bernama/v8/bm/newsindex.php?id=1315506#.WGXG36E874E.twitter …";;;#;"814660050065100800";https://twitter.com/bernamadotcom/status/814660050065100800
;2016-12-30 09:30;0;0;"# Indonesia # GempaSumbawa Gempa bumi kuat berukuran 6.2 pada skala Richter berlaku di Rantau Sumbawa, Indonesia... http://fb.me/7zYJDZUWU";;;# #;"814659778358165504";https://twitter.com/toodiadotmy/status/814659778358165504
;2016-12-30 09:24;6;1;"Gempa bumi berkekuatan 6,2 SR mengguncang wilayah NTB dan NTT. @ infoBMKG http://kum.pr/2inCrCk # BreakingNews # kumparanpic.twitter.com/SbMGWnDmWC";;@;# #;"814658464840458240";https://twitter.com/kumparan/status/814658464840458240
;2016-12-30 09:17;0;0;"Gempabumi Mag 6.6: 59 km BaratLaut SUMBABARATDAYA-NTT http://fb.me/5BjPIArlc";;;;"814656725198446592";https://twitter.com/umbuanjar/status/814656725198446592
;2016-12-30 09:15;0;0;"Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami http://www.bmkg.go.id/info-aktual/?p=gempabumi-kuat-m6-2-guncang-ntb-dan-ntt-tidak-berpotensi-tsunami&tag=info-aktual&lang=ID … … http://dlvr.it/N0Ckfq pic.twitter.com/HbY5aWd0FW";;;;"814656019028545536";https://twitter.com/usilll/status/814656019028545536
;2016-12-30 09:13;0;0;"Gempa Bumi Kuat Di Rantau Sumbawa, Indonesia http://fb.me/Dq2c5ili";;;;"814655536645799937";https://twitter.com/IsuPolitikSwk/status/814655536645799937
;2016-12-30 09:10;0;1;"GempaBumi";;;;"814654803066306560";https://twitter.com/llajankote/status/814654803066306560
;2016-12-30 09:09;9;1;"Gempa bumi kuat berukuran 6.2 pada skala Richter berlaku di Rantau Sumbawa, Indonesia pada pukul 6.30 pagi tadi. pic.twitter.com/YcMYJWetCH";;;;"814654673462259712";https://twitter.com/bernamaradio/status/814654673462259712
;2016-12-30 09:09;0;0;"Gempa Bumi Kuat Di Rantau Sumbawa, Indonesia pic.twitter.com/8ubwWhDBL1";;;;"814654548249903104";https://twitter.com/OhsemputCom/status/814654548249903104
;2016-12-30 09:05;2;1;"Gempa Bumi di NTT Korban Banjir Bima Panik https://goo.gl/f3Em2x";;;;"814653612299141120";https://twitter.com/RRI/status/814653612299141120
;2016-12-30 09:04;0;0;"infoBMKG: Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami http://www.bmkg.go.id/info-aktual/?p=gempabumi-kuat-m6-2-guncang-ntb-dan-ntt-tidak-berpotensi-tsunami&tag=info-aktual&lang=ID …";;;;"814653351283531776";https://twitter.com/DeniBackdoors/status/814653351283531776
;2016-12-30 09:01;0;0;"Suara Lidik Today : Soal Gempa Bumi Melanda Bima NTT,Inilah Keterangan Resmi BMKG Mataram… https://goo.gl/fb/5YNoki";;;;"814652555682840578";https://twitter.com/suaralidik/status/814652555682840578
;2016-12-30 09:01;0;0;"Soal Gempa Bumi Melanda Bima NTT,Inilah Keterangan Resmi BMKG Mataram - http://www.suaralidik.com/?p=13484 pic.twitter.com/e8irnVwIYY";;;;"814652499084787712";https://twitter.com/suaralidik/status/814652499084787712
;2016-12-30 09:01;0;0;"Soal Gempa Bumi Melanda Bima NTT,Inilah Keterangan Resmi BMKG Mataram - http://www.suaralidik.com/?p=13484 pic.twitter.com/r3rEcgI5G3";;;;"814652494064168960";https://twitter.com/forumbulukumba/status/814652494064168960
;2016-12-30 09:01;0;0;"Soal Gempa Bumi Melanda Bima NTT,Inilah Keterangan Resmi BMKG Mataram - http://www.suaralidik.com/?p=13484 pic.twitter.com/M7Y5ZvyOfS";;;;"814652489051930624";https://twitter.com/Ina_Marlina565/status/814652489051930624
;2016-12-30 09:01;0;0;"Soal Gempa Bumi Melanda Bima NTT,Inilah Keterangan Resmi BMKG Mataram - http://www.suaralidik.com/?p=13484 pic.twitter.com/egCZyhREUg";;;;"814652482584330240";https://twitter.com/Bcht79/status/814652482584330240
;2016-12-30 09:01;0;0;"Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami http://bit.ly/2ijp7wm";;;;"814652480919375872";https://twitter.com/PortalBorneo/status/814652480919375872
;2016-12-30 09:00;0;0;"Soal Gempa Bumi Melanda Bima NTT,Inilah Keterangan Resmi BMKG Mataram http://fb.me/1DdAWOahu";;;;"814652298400038912";https://twitter.com/darwisminanga/status/814652298400038912
;2016-12-30 08:55;0;0;"# infoBMKG Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami http://www.bmkg.go.id/info-aktual/?p=gempabumi-kuat-m6-2-guncang-ntb-dan-ntt-tidak-berpotensi-tsunami&tag=info-aktual&lang=ID …";;;#;"814651175412764672";https://twitter.com/infoJATIASIH/status/814651175412764672
;2016-12-30 08:54;89;51;"Gempabumi Kuat M=6.2 Guncang NTB dan NTT, Tidak Berpotensi Tsunami http://www.bmkg.go.id/info-aktual/?p=gempabumi-kuat-m6-2-guncang-ntb-dan-ntt-tidak-berpotensi-tsunami&tag=info-aktual&lang=ID …";;;;"814650733505019905";https://twitter.com/infoBMKG/status/814650733505019905
