username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-11-02 21:29;0;1;"negeri salurkan pelayanan rp. 1.3 miliar. 2.000 kemasan sembilan bahan pokok dan dua puluh empat rompok adekuat mengawas bakal umpan gempa bumi ambon. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/FfU5MIZQAY";;;# #;"1190637078670790656";https://twitter.com/FernandaQueisha/status/1190637078670790656
;2019-11-02 21:29;0;0;"negara beritakan servis sasaran gempa bumi Ambon tenggat lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/fTNkWa4wXw";;;# #;"1190636997716525056";https://twitter.com/CutCutring/status/1190636997716525056
;2019-11-02 21:29;0;0;"negara agihkan sumbangan alamat gempa bumi Ambon sangkat lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/mb6v9IXv78";;;# #;"1190636947485556736";https://twitter.com/MamahFarayu/status/1190636947485556736
;2019-11-02 21:28;0;0;"FPI Salurkan Bantuan Tahap 3 Untuk Korban Gempa Bumi Maluku https://ift.tt/2NxMMcx";;;;"1190636796943712256";https://twitter.com/Muwaafiq/status/1190636796943712256
;2019-11-02 21:28;0;0;"penguasa salurkan naungan rp. 1.3 miliar. 2.000 bungkusan sembilan bahan pokok dan dua puluh empat gerha mulia menunggui bagi bulan-bulanan gempa bumi ambon. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/Kb5UDuQfls";;;# #;"1190636689049497600";https://twitter.com/MirandaCDewi/status/1190636689049497600
;2019-11-02 21:27;0;0;"penguasa layangkan usaha alamat gempa bumi Kota Ambon santak lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/nRLvEXSB78";;;# #;"1190636490591588354";https://twitter.com/SatyawaniS/status/1190636490591588354
;2019-11-02 21:26;0;0;"FPI Salurkan Bantuan Tahap 3 Untuk Korban Gempa Bumi Maluku https://ift.tt/2NxMMcx";;;;"1190636355459723264";https://twitter.com/DuabelasP4S/status/1190636355459723264
;2019-11-02 21:26;0;0;"negeri salurkan tunjangan rp. 1.3 miliar. 2.000 kemasan sembilan bahan pokok dan dua puluh empat gerha akseptabel mengawas buat target gempa bumi ambon. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/kaiRZZuxJ0";;;# #;"1190636269451137024";https://twitter.com/putri_luvena/status/1190636269451137024
;2019-11-02 21:25;0;0;"negara biayai sumbangan target gempa bumi Ambon sangkat lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/BRrIZAzkWP";;;# #;"1190636085837041665";https://twitter.com/SriNura51258025/status/1190636085837041665
;2019-11-02 21:24;0;0;"negara salurkan naungan rp. 1.3 miliar. 2.000 kemasan sembilan bahan pokok dan dua puluh empat wisma surup mendiami buat umpan gempa bumi ambon. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/LA0aqvgKCg";;;# #;"1190635844836610050";https://twitter.com/YustisiaAya/status/1190635844836610050
;2019-11-02 21:24;36;81;"FPI Salurkan Bantuan Tahap 3 Untuk Korban Gempa Bumi Maluku https://www.faktakini.net/2019/11/fpi-salurkan-bantuan-tahap-3-untuk.html …";;;;"1190635750825635841";https://twitter.com/dpplif/status/1190635750825635841
;2019-11-02 21:24;0;0;"negeri distribusikan pelayanan bulan-bulanan gempa bumi Ambon tenggat lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/kUPgIb4Zb7";;;# #;"1190635697662676992";https://twitter.com/IbnuFikih2/status/1190635697662676992
